DateTime,Entries,UniqueIPs
1434479049,9568,9568
1434481207,9569,9569
1434483375,9568,9568
1434485535,9567,9567
1434487694,9569,9569
1434580716,9460,9460
1434580716,9460,9460
1434667364,9732,9732
1434667364,9732,9732
1434753933,9943,9943
1434840872,10021,10021
1434927621,9961,9961
1435014591,9973,9973
1435101506,10109,10109
1435188458,10207,10207
1435275407,10179,10179
1435362324,10085,10085
1435449258,9892,9892
1435536010,9892,9892
1435622974,9895,9895
1435709937,9902,9902
1435796830,10028,10028
1435883787,9749,9749
1435970712,9336,9336
1436057729,9196,9196
1436144436,9197,9197
1436231712,9163,9163
1436318299,9124,9124
1436405233,9313,9313
1436492186,9259,9259
1436613825,9162,9162
1436700429,9143,9143
1436787425,8397,8397
1436874315,8649,8649
1436961260,8830,8830
1437048020,8967,8967
1437134998,9029,9029
1437221988,8911,8911
1437308836,8556,8556
1437395797,8189,8189
1437482720,8220,8220
1437569663,8171,8171
1437660995,7790,7790
1437748079,7890,7890
1437835028,7837,7837
1437921914,7865,7865
1438008856,7928,7928
1438095652,8049,8049
1438182592,8141,8141
1438269506,8474,8474
1438356437,8417,8417
1438443395,8514,8514
1438530328,8526,8526
1438617287,8537,8537
1438704017,8660,8660
1438790975,8876,8876
1438948755,9063,9063
1439036063,8905,8905
1439123582,8858,8858
1439123582,8858,8858
1439123582,8858,8858
1439123582,8858,8858
1439210192,8903,8903
1439210192,8903,8903
1439297143,9135,9135
1439384063,9086,9086
1439470827,8789,8789
1439557782,8649,8649
1439644797,8673,8673
1439644797,8673,8673
1439731655,8654,8654
1439818592,8685,8685
1439905563,8796,8796
1439992091,8862,8862
1440079232,8893,8893
1440079232,8893,8893
1440166740,8909,8909
1440254228,8829,8829
1440341360,8592,8592
1440428441,8554,8554
1440515912,8746,8746
1440603393,8909,8909
1440603393,8909,8909
1440690960,9069,9069
1440778232,9017,9017
1440865686,8658,8658
1440953159,8522,8522
1441041136,8401,8401
1441128446,8379,8379
1441215566,8322,8322
1441302872,8141,8141
1441390185,8034,8034
1441477297,7869,7869
1441564722,7728,7728
1441652093,7774,7774
1441739406,7976,7976
1441826937,7972,7972
1441914371,7889,7889
1442003317,7786,7786
1442090749,7609,7609
1442178063,7342,7342
1442265520,7283,7283
1442352726,7320,7320
1442440304,7255,7255
1442527398,7110,7110
1442614823,6965,6965
1442701838,6942,6942
1442789151,6913,6913
1442876489,6932,6932
1442963944,6927,6927
1443050950,6787,6787
1443138357,6640,6640
1443225391,6244,6244
1443312597,5714,5714
1443400104,5628,5628
1443487591,5626,5626
1443574855,5589,5589
1443661940,5645,5645
1443749334,5649,5649
1443836860,5698,5698
1443924349,5729,5729
1444011880,5740,5740
1444099328,5840,5840
1444186512,5572,5572
1444273847,5270,5270
1444361280,5095,5095
1444448786,5019,5019
1444536037,4901,4901
1444623543,4877,4877
1444711069,5053,5053
1444798514,5133,5133
1444885808,5062,5062
1444973278,4957,4957
1445060765,4984,4984
1445148097,4985,4985
1445244815,4927,4927
1445332177,4945,4945
1445419701,4942,4942
1445507146,4976,4976
1445594556,5048,5048
1445681969,5033,5033
1445769518,5040,5040
1445856896,4997,4997
1445944210,5003,5003
1446031685,4999,4999
1446119304,4982,4982
1446206433,5039,5039
1446293950,4742,4742
1446381429,4709,4709
1446470676,4682,4682
1446557834,4704,4704
1446645360,5153,5153
1446733516,5618,5618
1446824327,5820,5820
1446911366,5867,5867
1446998585,5853,5853
1447086015,5851,5851
1447173431,6130,6130
1447260885,6044,6044
1447348180,5974,5974
1447435695,5980,5980
1447523152,5890,5890
1447610443,5893,5893
1447697946,5878,5878
1447785416,5879,5879
1447872980,5880,5880
