DateTime,Entries,UniqueIPs
1438282893,1,1
1438282893,1,1
1439192777,1,1
1439194584,1,1
1439194584,1,1
1439194584,1,1
1439196378,1,1
1439196378,1,1
1439199979,1,1
1439238684,1,1
1439649997,1,1
1440160288,1,1
1440669711,1,1
1442448089,2,2
1442971878,1,1
1443227487,2,2
1443657686,3,3
1444181481,2,2
1444867295,3,3
1445391095,2,2
1446076888,3,3
1446082291,2,2
1446600680,1,1
1447286511,2,2
1447311870,1,1
1447815691,0,0
