DateTime,AddedIPs,RemovedIPs
1440934589,0,56
1441197369,0,1
1441372686,0,50
1441986309,0,6
1442424425,0,2
1442599748,0,3
1443212830,0,11
1443825907,0,8
1444395249,0,26
1445008687,0,3
1445183645,0,2
1445625403,0,16
1446240424,0,2
1446284722,0,0
1446372555,0,0
1446416212,0,0
1446811747,1,0
1446812302,0,10
1447068425,0,3
1447423749,0,6
1448021348,1,0
